profile_id,user_id,farmer_id_external,agristack_id,aadhaar_token,district_id,taluka_id,village_id,kyc_status,crop_history
686,776,FARM000686,AGR000686,96f90ecc-d3a9-4921-9bdc-4d5cc7c86129,6,20,282,PENDING,"Soybean,Bajra,Cotton"
687,777,FARM000687,AGR000687,7d53a591-f4a1-41af-a641-0d60c77482c2,2,7,411,REJECTED,"Soybean,Bajra,Cotton"
688,778,FARM000688,AGR000688,fc9059be-c118-4dee-a3d0-e2107b6d31dc,8,22,118,PENDING,"Soybean,Bajra,Cotton"
689,779,FARM000689,AGR000689,985b92fa-bf12-4b2b-840e-023fdfefee5b,2,21,261,REJECTED,"Soybean,Bajra,Cotton"
690,780,FARM000690,AGR000690,3ba2a6f1-6315-4ad7-8393-0526e8b232fd,5,20,192,VERIFIED,"Soybean,Bajra,Cotton"
691,781,FARM000691,AGR000691,06197d28-57f5-47ef-80af-588e94a2e424,7,33,141,REJECTED,"Soybean,Bajra,Cotton"
692,782,FARM000692,AGR000692,a4bd8a84-b520-4340-a5d7-be4980314502,4,28,239,PENDING,"Soybean,Bajra,Cotton"
693,783,FARM000693,AGR000693,cb1c1434-7131-4eb0-ba87-5218de37682d,4,9,281,REJECTED,"Soybean,Bajra,Cotton"
694,784,FARM000694,AGR000694,36e1f77a-d567-4ef0-a2eb-ae95795cff12,3,36,8,VERIFIED,"Soybean,Bajra,Cotton"
695,785,FARM000695,AGR000695,7d94ba25-5fc3-490a-8db6-26d8f5758ed2,5,12,185,PENDING,"Soybean,Bajra,Cotton"
696,786,FARM000696,AGR000696,cda33892-55a8-43ca-9f78-91a6f79d3106,4,26,237,VERIFIED,"Soybean,Bajra,Cotton"
697,787,FARM000697,AGR000697,03a25844-cd91-47c1-89df-f8e5af4d7798,2,20,339,VERIFIED,"Soybean,Bajra,Cotton"
698,788,FARM000698,AGR000698,304286e7-6391-4f0c-9e1f-c04d50c41846,3,31,329,REJECTED,"Soybean,Bajra,Cotton"
699,789,FARM000699,AGR000699,a2c16a15-d904-49cf-af93-97c8c9e114ad,7,3,459,VERIFIED,"Soybean,Bajra,Cotton"
700,790,FARM000700,AGR000700,259ce3db-3712-4b17-aab7-bbb6c142b4bb,7,26,351,PENDING,"Soybean,Bajra,Cotton"
701,791,FARM000701,AGR000701,30bede46-f0ae-4015-98b7-0f1e8f23cd94,4,24,342,REJECTED,"Soybean,Bajra,Cotton"
702,792,FARM000702,AGR000702,6217cfa8-1d14-4a86-9ad4-e924185fea13,5,26,338,REJECTED,"Soybean,Bajra,Cotton"
703,793,FARM000703,AGR000703,014de442-7e1a-4d78-a787-55e8b068b1fd,7,33,203,VERIFIED,"Soybean,Bajra,Cotton"
704,794,FARM000704,AGR000704,3f3666df-1ec2-4ddc-92e0-a14ffa2a8077,7,10,263,PENDING,"Soybean,Bajra,Cotton"
705,795,FARM000705,AGR000705,6b128807-6d5b-43c0-967e-48863ba1c9c5,8,3,430,VERIFIED,"Soybean,Bajra,Cotton"
706,796,FARM000706,AGR000706,ab188c5b-d95e-4a44-8fbe-32f3938bef94,4,5,367,REJECTED,"Soybean,Bajra,Cotton"
707,797,FARM000707,AGR000707,828d0e20-b257-466b-97bc-a3a4d2f0034d,3,24,451,PENDING,"Soybean,Bajra,Cotton"
708,798,FARM000708,AGR000708,ba0ae5a9-60b5-4bd5-84b3-ae850c07f476,8,31,171,PENDING,"Soybean,Bajra,Cotton"
709,799,FARM000709,AGR000709,99d46d5b-e111-4d2e-aa01-931177075eb3,6,12,433,REJECTED,"Soybean,Bajra,Cotton"
710,800,FARM000710,AGR000710,fc679851-d9c4-4307-8132-745b84f1654e,3,11,46,VERIFIED,"Soybean,Bajra,Cotton"
711,801,FARM000711,AGR000711,1120ed88-7ef5-42a3-ad25-add58d80b5b1,4,31,173,VERIFIED,"Soybean,Bajra,Cotton"
712,802,FARM000712,AGR000712,3c569db0-818a-4db6-9d56-0fd6ee94d77c,3,10,368,REJECTED,"Soybean,Bajra,Cotton"
713,803,FARM000713,AGR000713,65fa4369-683b-4936-b6d7-46ef907ab4a5,4,22,435,PENDING,"Soybean,Bajra,Cotton"
714,804,FARM000714,AGR000714,b4660326-d36f-440d-9390-2eecfe4bb87c,5,6,137,VERIFIED,"Soybean,Bajra,Cotton"
715,805,FARM000715,AGR000715,aca9bef9-aad7-4cf8-a61f-107a5e6df03d,7,1,223,VERIFIED,"Soybean,Bajra,Cotton"
716,806,FARM000716,AGR000716,bb4d36ff-331d-41c6-b080-d2063a16159d,7,30,7,PENDING,"Soybean,Bajra,Cotton"
717,807,FARM000717,AGR000717,66aca1fd-8923-4d83-a8df-8f01697502ef,7,1,49,VERIFIED,"Soybean,Bajra,Cotton"
718,808,FARM000718,AGR000718,11764d41-3eff-4091-aacc-faf7ddaa73a7,7,17,124,VERIFIED,"Soybean,Bajra,Cotton"
719,809,FARM000719,AGR000719,41e3ef65-1834-4dd4-9439-49ae5608a024,2,30,364,PENDING,"Soybean,Bajra,Cotton"
720,810,FARM000720,AGR000720,03ee8eba-2956-4763-b6c8-83f9da3e7802,2,16,230,PENDING,"Soybean,Bajra,Cotton"
721,811,FARM000721,AGR000721,bc98dd8c-6d32-4a21-88ba-470788053c55,4,4,191,REJECTED,"Soybean,Bajra,Cotton"
722,812,FARM000722,AGR000722,90458004-1bcb-4063-a356-bc2f2ce42baf,1,8,392,REJECTED,"Soybean,Bajra,Cotton"
723,813,FARM000723,AGR000723,bf3df48f-b998-4289-9be4-b871fcbde0c4,1,38,415,REJECTED,"Soybean,Bajra,Cotton"
724,814,FARM000724,AGR000724,ce159916-0c22-412e-9ce6-6160cd05fbd8,8,36,75,PENDING,"Soybean,Bajra,Cotton"
725,815,FARM000725,AGR000725,b16d0104-62d2-45cd-829a-6000f9008a8f,3,35,237,PENDING,"Soybean,Bajra,Cotton"
726,816,FARM000726,AGR000726,a1159444-bc89-4b7e-9a8d-3f34159f7f7d,6,26,83,VERIFIED,"Soybean,Bajra,Cotton"
727,817,FARM000727,AGR000727,c85f3301-b187-4787-a508-62cb65be9992,2,37,403,REJECTED,"Soybean,Bajra,Cotton"
728,818,FARM000728,AGR000728,f82f5030-234d-4966-83e4-6a723c0c27f4,6,39,223,VERIFIED,"Soybean,Bajra,Cotton"
729,819,FARM000729,AGR000729,8f946b12-ea1d-4e71-a67b-83b04a686bdb,5,37,350,PENDING,"Soybean,Bajra,Cotton"
730,820,FARM000730,AGR000730,015e2d27-4fee-4962-8506-a3bdd7062151,1,33,191,REJECTED,"Soybean,Bajra,Cotton"
731,821,FARM000731,AGR000731,9dacf27d-352f-42c3-afc0-857a989689e4,2,3,171,PENDING,"Soybean,Bajra,Cotton"
732,822,FARM000732,AGR000732,23b712b0-ee7b-44cc-9436-b133bd5f4b50,5,18,480,PENDING,"Soybean,Bajra,Cotton"
733,823,FARM000733,AGR000733,0fcecf7f-cb7c-4c55-af51-7f9f984c9961,8,29,237,PENDING,"Soybean,Bajra,Cotton"
734,824,FARM000734,AGR000734,52135514-65d4-4342-add2-7470339f6aab,6,8,353,REJECTED,"Soybean,Bajra,Cotton"
735,825,FARM000735,AGR000735,ad145431-db4b-4faf-a60b-ff9d73cfddbc,3,8,128,REJECTED,"Soybean,Bajra,Cotton"
736,826,FARM000736,AGR000736,253efff6-41c9-4faf-acb9-d744a4191793,3,14,70,VERIFIED,"Soybean,Bajra,Cotton"
737,827,FARM000737,AGR000737,fb87ee3e-de80-4ecd-b458-5e98be275de7,8,22,97,PENDING,"Soybean,Bajra,Cotton"
738,828,FARM000738,AGR000738,66c2e7f8-6238-4620-8b78-7de11c812ac0,8,31,407,VERIFIED,"Soybean,Bajra,Cotton"
739,829,FARM000739,AGR000739,dc119ee2-ff4f-4fa1-a14c-8772bc492d0c,3,4,90,PENDING,"Soybean,Bajra,Cotton"
740,830,FARM000740,AGR000740,491d909b-daaa-4c71-9e69-be6250434088,2,5,232,VERIFIED,"Soybean,Bajra,Cotton"
741,831,FARM000741,AGR000741,193bf934-d53f-42e0-a67d-263f801f3578,1,31,381,PENDING,"Soybean,Bajra,Cotton"
742,832,FARM000742,AGR000742,262ca6e1-0980-4ca6-a9e0-398c2886824c,2,27,119,VERIFIED,"Soybean,Bajra,Cotton"
743,833,FARM000743,AGR000743,0f13ac96-eb80-4141-ab78-dc41b4d069a5,1,38,211,VERIFIED,"Soybean,Bajra,Cotton"
744,834,FARM000744,AGR000744,d98a5959-cbc0-4656-9663-db3ef56aa91e,6,20,323,PENDING,"Soybean,Bajra,Cotton"
745,835,FARM000745,AGR000745,ee9ce4e8-660a-4e06-bdca-ad6ff8465791,7,26,30,REJECTED,"Soybean,Bajra,Cotton"
746,836,FARM000746,AGR000746,acbb7b06-997f-471a-8341-5a9549d828e3,1,21,20,REJECTED,"Soybean,Bajra,Cotton"
747,837,FARM000747,AGR000747,7da2c7e0-3485-41de-bcc4-872071c16051,7,13,114,PENDING,"Soybean,Bajra,Cotton"
748,838,FARM000748,AGR000748,6ca41367-810c-4af2-85ce-c02999568e54,1,2,49,VERIFIED,"Soybean,Bajra,Cotton"
749,839,FARM000749,AGR000749,a946fc9a-bc13-43ab-8c48-e8b914fbedb0,7,32,358,PENDING,"Soybean,Bajra,Cotton"
750,840,FARM000750,AGR000750,43740332-bbbd-4876-8287-8c1bdd9f7e5e,6,7,300,PENDING,"Soybean,Bajra,Cotton"
751,841,FARM000751,AGR000751,9daf39fa-2083-4c09-9ee5-e38c1da937fd,6,1,197,REJECTED,"Soybean,Bajra,Cotton"
752,842,FARM000752,AGR000752,2ffc1ca2-c7fc-438b-b61d-3168d92bef1b,5,27,318,VERIFIED,"Soybean,Bajra,Cotton"
753,843,FARM000753,AGR000753,c79c2694-4b0e-443a-917d-ba9345b7abe2,8,35,270,PENDING,"Soybean,Bajra,Cotton"
754,844,FARM000754,AGR000754,a56ee1ba-e438-4813-b975-a1fec8df059e,2,32,51,PENDING,"Soybean,Bajra,Cotton"
755,845,FARM000755,AGR000755,2753baee-fd37-4ff4-85a5-087fec2e3293,2,32,375,PENDING,"Soybean,Bajra,Cotton"
756,846,FARM000756,AGR000756,523c803f-a238-4d93-9711-0a81cb737dac,1,8,375,REJECTED,"Soybean,Bajra,Cotton"
757,847,FARM000757,AGR000757,16854a38-1167-4f3e-907d-06b3bcdc57e3,8,20,24,REJECTED,"Soybean,Bajra,Cotton"
758,848,FARM000758,AGR000758,13112275-9b69-4312-b525-b84bc24788d1,7,39,142,REJECTED,"Soybean,Bajra,Cotton"
759,849,FARM000759,AGR000759,e9e4bbd1-6afb-43d3-8f5f-739eaf69be19,1,31,459,VERIFIED,"Soybean,Bajra,Cotton"
760,850,FARM000760,AGR000760,cc5a0a90-439a-4529-b94f-9be44d3459c9,6,37,240,PENDING,"Soybean,Bajra,Cotton"
761,851,FARM000761,AGR000761,9925ade4-3632-4694-9aca-c1b28f25c89d,2,19,322,REJECTED,"Soybean,Bajra,Cotton"
762,852,FARM000762,AGR000762,0d5c2d6b-2536-4268-bf36-5c1e6b666434,1,22,158,REJECTED,"Soybean,Bajra,Cotton"
763,853,FARM000763,AGR000763,ba11978a-1b24-44be-9389-e36c64044b1d,4,37,205,REJECTED,"Soybean,Bajra,Cotton"
764,854,FARM000764,AGR000764,fc62be66-0c3e-4b3d-844e-2079af588cc0,1,28,236,REJECTED,"Soybean,Bajra,Cotton"
765,855,FARM000765,AGR000765,4344a831-bab0-410c-98c6-7f6dfb4c8c73,3,40,376,PENDING,"Soybean,Bajra,Cotton"
766,856,FARM000766,AGR000766,109de655-b8b4-4806-8fe5-42ced2bb8ddd,5,35,24,REJECTED,"Soybean,Bajra,Cotton"
767,857,FARM000767,AGR000767,56e63d10-5b47-4e49-9b4d-63de581a3f99,5,1,76,PENDING,"Soybean,Bajra,Cotton"
768,858,FARM000768,AGR000768,c3ea5f4e-35b3-4b72-b909-7e1c189bab47,1,16,16,REJECTED,"Soybean,Bajra,Cotton"
769,859,FARM000769,AGR000769,23860cf1-fce3-4b5a-b749-acda76346fe3,3,17,122,REJECTED,"Soybean,Bajra,Cotton"
770,860,FARM000770,AGR000770,6b551f1c-976d-4bd9-8743-10934288bb3a,7,15,382,REJECTED,"Soybean,Bajra,Cotton"
771,861,FARM000771,AGR000771,90379b11-4c4a-4348-bdc6-47c48feea607,6,40,301,VERIFIED,"Soybean,Bajra,Cotton"
772,862,FARM000772,AGR000772,aae33afe-74b8-4bdb-8a16-33243c706602,2,16,225,REJECTED,"Soybean,Bajra,Cotton"
773,863,FARM000773,AGR000773,f66cffac-9e8a-4e06-a444-11820e5d63e6,7,23,79,PENDING,"Soybean,Bajra,Cotton"
774,864,FARM000774,AGR000774,9f6d11db-fb38-4562-9e3d-dbbdf171e911,3,36,397,PENDING,"Soybean,Bajra,Cotton"
775,865,FARM000775,AGR000775,b3063168-43e7-4c37-b682-32a9ab1b2b4b,6,2,271,PENDING,"Soybean,Bajra,Cotton"
776,866,FARM000776,AGR000776,78d19b0c-9686-4074-a9ef-d5902f346753,8,4,480,VERIFIED,"Soybean,Bajra,Cotton"
777,867,FARM000777,AGR000777,9fcdd51d-65ae-40f1-8fc7-897259409017,3,1,204,REJECTED,"Soybean,Bajra,Cotton"
778,868,FARM000778,AGR000778,57e6a240-b2d9-4988-80f3-3f7345a5ddc9,2,21,169,VERIFIED,"Soybean,Bajra,Cotton"
779,869,FARM000779,AGR000779,e3b7b323-4f6f-40fb-a877-b9675c200623,3,25,69,PENDING,"Soybean,Bajra,Cotton"
780,870,FARM000780,AGR000780,50c2b368-838f-4e46-b8b8-9d6e2451de6b,1,38,450,VERIFIED,"Soybean,Bajra,Cotton"
781,871,FARM000781,AGR000781,3d652078-6246-4a5f-a5d4-d5613e0b41c1,8,33,385,VERIFIED,"Soybean,Bajra,Cotton"
782,872,FARM000782,AGR000782,604a3278-0455-4b9c-b7da-77a676ede22b,8,8,111,VERIFIED,"Soybean,Bajra,Cotton"
783,873,FARM000783,AGR000783,a72ee1f5-ef25-48a8-88b4-b0b63c880b35,5,15,463,VERIFIED,"Soybean,Bajra,Cotton"
784,874,FARM000784,AGR000784,f4d8c890-edf1-4f07-9e3e-538c2a002d61,1,17,50,VERIFIED,"Soybean,Bajra,Cotton"
785,875,FARM000785,AGR000785,a87b392d-c5ea-453c-a4a6-22bdb0b9cca5,8,34,427,PENDING,"Soybean,Bajra,Cotton"
786,876,FARM000786,AGR000786,05b91059-7832-4302-b5a8-d7ca4e4e0465,3,12,161,REJECTED,"Soybean,Bajra,Cotton"
787,877,FARM000787,AGR000787,c8aabb56-6d62-4539-b0ab-e5e99dc69137,7,10,435,REJECTED,"Soybean,Bajra,Cotton"
788,878,FARM000788,AGR000788,973d8d48-1174-4ae5-a449-4c88b13e30aa,8,18,413,PENDING,"Soybean,Bajra,Cotton"
789,879,FARM000789,AGR000789,faa154cb-811d-4c36-80c9-8a840de905f6,3,9,315,PENDING,"Soybean,Bajra,Cotton"
790,880,FARM000790,AGR000790,64d7258f-b44d-4ae7-84b7-b6db3733eafc,3,16,356,REJECTED,"Soybean,Bajra,Cotton"
791,881,FARM000791,AGR000791,5d443240-ac9b-412b-9410-bd2ccaee7935,1,8,104,PENDING,"Soybean,Bajra,Cotton"
792,882,FARM000792,AGR000792,97557547-7145-44aa-8447-204d5e52cb78,1,20,166,VERIFIED,"Soybean,Bajra,Cotton"
793,883,FARM000793,AGR000793,6ee6f9de-b7eb-43c2-88b1-e74ae5d4c759,5,30,413,REJECTED,"Soybean,Bajra,Cotton"
794,884,FARM000794,AGR000794,8868d1eb-bcc1-4544-b747-929f5ac0c146,3,29,55,VERIFIED,"Soybean,Bajra,Cotton"
795,885,FARM000795,AGR000795,a2946c8f-8525-440a-a6dc-7afc20a0595f,6,26,451,VERIFIED,"Soybean,Bajra,Cotton"
796,886,FARM000796,AGR000796,efc545e3-d910-49fb-abcf-e56e47d69805,3,14,38,VERIFIED,"Soybean,Bajra,Cotton"
797,887,FARM000797,AGR000797,6c44e18f-7ea5-4380-bfc8-34e9ced4e329,2,26,43,VERIFIED,"Soybean,Bajra,Cotton"
798,888,FARM000798,AGR000798,ae25e502-1462-4948-be55-8293f236f1c9,4,30,340,VERIFIED,"Soybean,Bajra,Cotton"
799,889,FARM000799,AGR000799,a8e96804-be6a-4f1c-adce-c9d2c7f98754,7,29,60,VERIFIED,"Soybean,Bajra,Cotton"
800,890,FARM000800,AGR000800,b763c97a-6745-49ad-a972-f8b9ab3a3f0e,7,22,103,VERIFIED,"Soybean,Bajra,Cotton"
801,891,FARM000801,AGR000801,b605a7b0-1411-42f8-8d53-9e17d06556b9,7,23,402,PENDING,"Soybean,Bajra,Cotton"
802,892,FARM000802,AGR000802,4be6458d-8311-4406-b576-5686dc7ce4de,6,9,449,PENDING,"Soybean,Bajra,Cotton"
803,893,FARM000803,AGR000803,0e99c7aa-64d2-42c8-896e-31f12e1433ea,2,19,215,PENDING,"Soybean,Bajra,Cotton"
804,894,FARM000804,AGR000804,ff350d48-98c4-4013-bfd5-a5724c662557,5,8,110,PENDING,"Soybean,Bajra,Cotton"
805,895,FARM000805,AGR000805,b54c4b43-9330-44c4-9fd5-f495b4f6e6b4,6,29,145,VERIFIED,"Soybean,Bajra,Cotton"
806,896,FARM000806,AGR000806,7891e917-2b90-4625-8808-ece18d7e36d6,8,20,195,REJECTED,"Soybean,Bajra,Cotton"
807,897,FARM000807,AGR000807,2b279085-0746-442f-a956-1993adbb0c6c,2,8,231,VERIFIED,"Soybean,Bajra,Cotton"
808,898,FARM000808,AGR000808,546a1471-ef68-462c-a93b-04a944db0cbe,8,28,132,PENDING,"Soybean,Bajra,Cotton"
809,899,FARM000809,AGR000809,fa9ccbce-44a1-4d7d-97cf-2ff4e8fe4a0b,5,26,53,VERIFIED,"Soybean,Bajra,Cotton"
810,900,FARM000810,AGR000810,f3800b73-b2ac-43c9-a88c-89f52068c97d,3,33,222,VERIFIED,"Soybean,Bajra,Cotton"
811,901,FARM000811,AGR000811,9a9b34a6-765b-425b-a784-86d5b5db0b49,1,31,451,PENDING,"Soybean,Bajra,Cotton"
812,902,FARM000812,AGR000812,56aced49-649f-428e-ad2e-e025d9931e3d,6,25,329,VERIFIED,"Soybean,Bajra,Cotton"
813,903,FARM000813,AGR000813,c0454c56-0b57-4693-9927-d5e1c8d44a13,2,26,338,VERIFIED,"Soybean,Bajra,Cotton"
814,904,FARM000814,AGR000814,8b38f83e-080d-458e-a52c-30fe5390818e,5,27,264,VERIFIED,"Soybean,Bajra,Cotton"
815,905,FARM000815,AGR000815,392bca8c-c849-4d93-9118-997acb60870d,5,21,229,PENDING,"Soybean,Bajra,Cotton"
816,906,FARM000816,AGR000816,ab29b030-d037-42bf-befd-b8b4c3b04777,5,38,245,REJECTED,"Soybean,Bajra,Cotton"
817,907,FARM000817,AGR000817,c6c71f21-2ab6-4d38-86da-1153647f6bda,3,12,472,PENDING,"Soybean,Bajra,Cotton"
818,908,FARM000818,AGR000818,33373ab1-b2c2-4eea-ac6e-dfaf4915a544,1,27,364,VERIFIED,"Soybean,Bajra,Cotton"
819,909,FARM000819,AGR000819,f4770fa1-2278-4bd3-a250-899d1c33d4a6,5,35,420,PENDING,"Soybean,Bajra,Cotton"
820,910,FARM000820,AGR000820,0e2b0192-c032-44c6-9b45-ec606361a97a,6,14,219,VERIFIED,"Soybean,Bajra,Cotton"
821,911,FARM000821,AGR000821,31cf5f1c-d2f2-4ce2-8c1d-1b25b6e816a2,8,27,373,VERIFIED,"Soybean,Bajra,Cotton"
822,912,FARM000822,AGR000822,85aac6ee-c690-45a4-9893-37b8e28101b8,2,6,327,VERIFIED,"Soybean,Bajra,Cotton"
823,913,FARM000823,AGR000823,e126c5a6-86d3-4329-bbec-aa772b061a1b,5,25,104,PENDING,"Soybean,Bajra,Cotton"
824,914,FARM000824,AGR000824,91ecffdd-5aed-4192-b250-d5732d9e212b,6,37,339,REJECTED,"Soybean,Bajra,Cotton"
825,915,FARM000825,AGR000825,20d1afe0-00c2-49fc-9351-fee69742ced6,8,28,188,PENDING,"Soybean,Bajra,Cotton"
826,916,FARM000826,AGR000826,3fcf06ad-44ec-40cb-ae00-f77c1ae2b3f1,2,15,36,PENDING,"Soybean,Bajra,Cotton"
827,917,FARM000827,AGR000827,32c1c235-da21-4242-8cdd-bf77d34a5df6,2,38,384,PENDING,"Soybean,Bajra,Cotton"
828,918,FARM000828,AGR000828,3095acea-a074-4640-8d33-d39355d29c79,7,23,293,PENDING,"Soybean,Bajra,Cotton"
829,919,FARM000829,AGR000829,0be8db13-d770-4714-9f9d-78b1517dff66,3,16,321,REJECTED,"Soybean,Bajra,Cotton"
830,920,FARM000830,AGR000830,ba253662-ad57-4c31-9668-76f1f1e79a25,7,22,129,PENDING,"Soybean,Bajra,Cotton"
831,921,FARM000831,AGR000831,1005113d-86c7-4796-86db-1a10346c473e,6,32,375,PENDING,"Soybean,Bajra,Cotton"
832,922,FARM000832,AGR000832,03b3addf-cdc1-4dcd-b2d9-571657987fdc,1,32,289,REJECTED,"Soybean,Bajra,Cotton"
833,923,FARM000833,AGR000833,269ba2f7-ed93-4690-b9ce-a68139a22841,4,4,417,VERIFIED,"Soybean,Bajra,Cotton"
834,924,FARM000834,AGR000834,30942acd-6174-4ff2-ac4f-3c9179e33f15,1,23,153,VERIFIED,"Soybean,Bajra,Cotton"
835,925,FARM000835,AGR000835,c76c3794-144c-4378-b20d-0e1fae842307,4,16,256,PENDING,"Soybean,Bajra,Cotton"
836,926,FARM000836,AGR000836,201aa112-af4a-4ead-b1cc-58b0915ce9ba,8,35,210,REJECTED,"Soybean,Bajra,Cotton"
837,927,FARM000837,AGR000837,fcc678ff-4641-4bbd-a00b-08b406d10c4c,2,3,375,VERIFIED,"Soybean,Bajra,Cotton"
838,928,FARM000838,AGR000838,5237dc48-2e89-45fa-9868-aa83192f61dd,3,14,353,VERIFIED,"Soybean,Bajra,Cotton"
839,929,FARM000839,AGR000839,bc337640-5acd-41fd-8bfe-a07a946b14a8,7,10,471,REJECTED,"Soybean,Bajra,Cotton"
840,930,FARM000840,AGR000840,b9c88974-122a-41ce-8df6-3c134eab48f3,5,24,35,VERIFIED,"Soybean,Bajra,Cotton"
841,931,FARM000841,AGR000841,9dfc0d59-58a6-4979-9cbc-72ec44ebbd01,6,28,115,VERIFIED,"Soybean,Bajra,Cotton"
842,932,FARM000842,AGR000842,78780420-f7e6-4273-8af9-a08e50af2ae0,1,6,250,PENDING,"Soybean,Bajra,Cotton"
843,933,FARM000843,AGR000843,4295e109-d51d-46b6-b24f-cf94dfd748d2,1,26,321,REJECTED,"Soybean,Bajra,Cotton"
844,934,FARM000844,AGR000844,be084d56-3a2d-409e-8f9a-66d5382d2abb,5,24,229,VERIFIED,"Soybean,Bajra,Cotton"
845,935,FARM000845,AGR000845,c54ad846-d836-4e87-a1ab-e38ec99b3889,5,12,240,VERIFIED,"Soybean,Bajra,Cotton"
846,936,FARM000846,AGR000846,83507ab7-3eef-4304-8254-ccf1075a4617,3,30,367,PENDING,"Soybean,Bajra,Cotton"
847,937,FARM000847,AGR000847,9889709b-32f7-4573-8b50-7551f72b1608,3,39,366,REJECTED,"Soybean,Bajra,Cotton"
848,938,FARM000848,AGR000848,7bc7156c-baaa-418c-879b-30fbf660dc70,7,36,34,VERIFIED,"Soybean,Bajra,Cotton"
849,939,FARM000849,AGR000849,68177c4a-51b9-46d2-954f-5ce6ab0de166,5,24,345,PENDING,"Soybean,Bajra,Cotton"
850,940,FARM000850,AGR000850,0af16187-9a4d-456e-a7d8-32bb97ff235a,4,7,285,PENDING,"Soybean,Bajra,Cotton"
851,941,FARM000851,AGR000851,2aa4a94e-f475-4a4a-8cd7-095d6b298a15,7,15,318,PENDING,"Soybean,Bajra,Cotton"
852,942,FARM000852,AGR000852,519d5eaf-8498-4c64-a9aa-39a0fad9660a,1,1,228,REJECTED,"Soybean,Bajra,Cotton"
853,943,FARM000853,AGR000853,772b6101-daf7-4d6d-924e-238155c3a93d,7,24,155,PENDING,"Soybean,Bajra,Cotton"
854,944,FARM000854,AGR000854,b1054e6e-94aa-4f52-bf6a-77d198440588,4,37,361,VERIFIED,"Soybean,Bajra,Cotton"
855,945,FARM000855,AGR000855,e9c1a33e-bc91-4290-98cd-975c686d2e79,5,14,371,REJECTED,"Soybean,Bajra,Cotton"
856,946,FARM000856,AGR000856,7d68b215-96ad-462d-9491-66cc66f99501,6,36,390,PENDING,"Soybean,Bajra,Cotton"
857,947,FARM000857,AGR000857,3b4f3e6e-4b2e-489e-aef4-f991745acbe3,6,25,43,VERIFIED,"Soybean,Bajra,Cotton"
858,948,FARM000858,AGR000858,876a52f9-7f23-4343-b0c0-11e4520fd613,1,38,280,REJECTED,"Soybean,Bajra,Cotton"
859,949,FARM000859,AGR000859,262d3837-6713-4d1b-beb3-97cb45589871,7,21,255,VERIFIED,"Soybean,Bajra,Cotton"
860,950,FARM000860,AGR000860,c4785c27-8ef2-488a-90df-67543d295d76,7,36,307,VERIFIED,"Soybean,Bajra,Cotton"
861,951,FARM000861,AGR000861,6cceeb48-76cb-4f0e-84cf-1c14e3180543,8,3,241,VERIFIED,"Soybean,Bajra,Cotton"
862,952,FARM000862,AGR000862,2ccfb06f-5950-405d-9b43-bcef286d220b,6,31,399,VERIFIED,"Soybean,Bajra,Cotton"
863,953,FARM000863,AGR000863,04e2b6c2-e9fa-4fbe-934e-be795ef7ec13,5,19,341,REJECTED,"Soybean,Bajra,Cotton"
864,954,FARM000864,AGR000864,bccfcd4e-9bc0-474f-a744-249b5dacf925,3,29,411,REJECTED,"Soybean,Bajra,Cotton"
865,955,FARM000865,AGR000865,83373b07-2cc4-4811-82fb-468f46d37d1e,4,19,274,PENDING,"Soybean,Bajra,Cotton"
866,956,FARM000866,AGR000866,73700b50-60b7-4eef-aac3-0d8bfa859517,3,13,160,PENDING,"Soybean,Bajra,Cotton"
867,957,FARM000867,AGR000867,4540df7b-ec26-41fe-9e46-0c08ead28d02,6,2,50,PENDING,"Soybean,Bajra,Cotton"
868,958,FARM000868,AGR000868,6ae91f9c-38a2-4aa2-9a42-764c3bca82c4,6,13,296,VERIFIED,"Soybean,Bajra,Cotton"
869,959,FARM000869,AGR000869,5b4d6610-994f-4eef-8ea5-6bbef49be6a4,3,27,375,PENDING,"Soybean,Bajra,Cotton"
870,960,FARM000870,AGR000870,bd5b58cc-1ffc-4c12-b801-857a4db40d71,2,24,385,REJECTED,"Soybean,Bajra,Cotton"
871,961,FARM000871,AGR000871,17ce3bde-1b9c-4480-826a-e62eea59f6c7,3,7,156,PENDING,"Soybean,Bajra,Cotton"
872,962,FARM000872,AGR000872,19573728-2074-4fe3-958e-dec0040be63d,7,18,329,PENDING,"Soybean,Bajra,Cotton"
873,963,FARM000873,AGR000873,cd518204-7ff4-4290-894b-0c535968d454,5,36,176,PENDING,"Soybean,Bajra,Cotton"
874,964,FARM000874,AGR000874,78f9fe5e-b89b-458e-9158-087d0c4e167f,1,15,170,VERIFIED,"Soybean,Bajra,Cotton"
875,965,FARM000875,AGR000875,0d1c1bf9-d556-4bce-93ba-bcb1e36851bd,6,13,409,PENDING,"Soybean,Bajra,Cotton"
876,966,FARM000876,AGR000876,2d322ba4-5aaf-441a-9955-f6e5a0ac584d,5,22,13,REJECTED,"Soybean,Bajra,Cotton"
877,967,FARM000877,AGR000877,96ada122-f8eb-4031-8630-f59b22b3d1d2,5,19,7,REJECTED,"Soybean,Bajra,Cotton"
878,968,FARM000878,AGR000878,575566f9-9785-46bc-a50b-0c1c8bfc3f8d,5,9,109,PENDING,"Soybean,Bajra,Cotton"
879,969,FARM000879,AGR000879,83fd8c77-0fe3-4e27-b67d-3b21e29f6b7e,2,24,176,VERIFIED,"Soybean,Bajra,Cotton"
